"","POSIXct","inds","stat","statArg","variable","value","variableGroup","fileGroup"
"1984",2009-12-22 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.14400004684925,"SWE","lsm"
"1985",2009-12-22 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.22000004798174,"SWE","lsm"
"1986",2009-12-22 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.28400004893541,"SWE","lsm"
"1987",2009-12-22 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.31200004935265,"SWE","lsm"
"1988",2009-12-22 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.34800004988909,"SWE","lsm"
"1989",2009-12-22 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.34800004988909,"SWE","lsm"
"1990",2009-12-22 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.37600005030632,"SWE","lsm"
"1991",2009-12-22 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.40000005066395,"SWE","lsm"
"1992",2009-12-22 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.40400005072355,"SWE","lsm"
"1993",2009-12-23 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.43200005114079,"SWE","lsm"
"1994",2009-12-23 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.45600005149841,"SWE","lsm"
"1995",2009-12-23 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.45600005149841,"SWE","lsm"
"1996",2009-12-23 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.46400005161762,"SWE","lsm"
"1997",2009-12-23 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.46800005167723,"SWE","lsm"
"1998",2009-12-23 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.48400005191565,"SWE","lsm"
"1999",2009-12-23 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.49200005203486,"SWE","lsm"
"2000",2009-12-23 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.51200005233288,"SWE","lsm"
"2001",2009-12-23 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.52000005245209,"SWE","lsm"
"2002",2009-12-23 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.54400005280972,"SWE","lsm"
"2003",2009-12-23 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.55200005292892,"SWE","lsm"
"2004",2009-12-23 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.56800005316734,"SWE","lsm"
"2005",2009-12-23 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.58000005334616,"SWE","lsm"
"2006",2009-12-23 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.60400005370379,"SWE","lsm"
"2007",2009-12-23 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.62400005400181,"SWE","lsm"
"2008",2009-12-23 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.62800005406141,"SWE","lsm"
"2009",2009-12-23 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.63200005412102,"SWE","lsm"
"2010",2009-12-23 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2011",2009-12-23 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.65600005447865,"SWE","lsm"
"2012",2009-12-23 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.66000005453825,"SWE","lsm"
"2013",2009-12-23 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.66000005453825,"SWE","lsm"
"2014",2009-12-23 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.65200005441904,"SWE","lsm"
"2015",2009-12-23 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.66000005453825,"SWE","lsm"
"2016",2009-12-23 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.67600005477667,"SWE","lsm"
"2017",2009-12-24 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.67600005477667,"SWE","lsm"
"2018",2009-12-24 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68000005483627,"SWE","lsm"
"2019",2009-12-24 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68000005483627,"SWE","lsm"
"2020",2009-12-24 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.69600005507469,"SWE","lsm"
"2021",2009-12-24 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.71600005537272,"SWE","lsm"
"2022",2009-12-24 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.72000005543232,"SWE","lsm"
"2023",2009-12-24 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2024",2009-12-24 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74000005573034,"SWE","lsm"
"2025",2009-12-24 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74000005573034,"SWE","lsm"
"2026",2009-12-24 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74000005573034,"SWE","lsm"
"2027",2009-12-24 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2028",2009-12-24 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2029",2009-12-24 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2030",2009-12-24 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2031",2009-12-24 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2032",2009-12-24 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2033",2009-12-24 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.75200005590916,"SWE","lsm"
"2034",2009-12-24 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76000005602837,"SWE","lsm"
"2035",2009-12-24 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.75600005596876,"SWE","lsm"
"2036",2009-12-24 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.75200005590916,"SWE","lsm"
"2037",2009-12-24 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74800005584955,"SWE","lsm"
"2038",2009-12-24 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2039",2009-12-24 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.72800005555153,"SWE","lsm"
"2040",2009-12-24 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.72800005555153,"SWE","lsm"
"2041",2009-12-25 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.72800005555153,"SWE","lsm"
"2042",2009-12-25 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2043",2009-12-25 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2044",2009-12-25 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2045",2009-12-25 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2046",2009-12-25 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2047",2009-12-25 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2048",2009-12-25 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2049",2009-12-25 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2050",2009-12-25 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74800005584955,"SWE","lsm"
"2051",2009-12-25 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74800005584955,"SWE","lsm"
"2052",2009-12-25 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76000005602837,"SWE","lsm"
"2053",2009-12-25 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76400005608797,"SWE","lsm"
"2054",2009-12-25 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76400005608797,"SWE","lsm"
"2055",2009-12-25 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76800005614758,"SWE","lsm"
"2056",2009-12-25 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.77200005620718,"SWE","lsm"
"2057",2009-12-25 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78000005632639,"SWE","lsm"
"2058",2009-12-25 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78000005632639,"SWE","lsm"
"2059",2009-12-25 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78000005632639,"SWE","lsm"
"2060",2009-12-25 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78000005632639,"SWE","lsm"
"2061",2009-12-25 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.77200005620718,"SWE","lsm"
"2062",2009-12-25 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76400005608797,"SWE","lsm"
"2063",2009-12-25 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76000005602837,"SWE","lsm"
"2064",2009-12-25 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.75600005596876,"SWE","lsm"
"2065",2009-12-26 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.75200005590916,"SWE","lsm"
"2066",2009-12-26 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76000005602837,"SWE","lsm"
"2067",2009-12-26 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76000005602837,"SWE","lsm"
"2068",2009-12-26 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76800005614758,"SWE","lsm"
"2069",2009-12-26 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76800005614758,"SWE","lsm"
"2070",2009-12-26 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76800005614758,"SWE","lsm"
"2071",2009-12-26 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76400005608797,"SWE","lsm"
"2072",2009-12-26 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76800005614758,"SWE","lsm"
"2073",2009-12-26 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.77600005626678,"SWE","lsm"
"2074",2009-12-26 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.77600005626678,"SWE","lsm"
"2075",2009-12-26 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.77600005626678,"SWE","lsm"
"2076",2009-12-26 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78000005632639,"SWE","lsm"
"2077",2009-12-26 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78000005632639,"SWE","lsm"
"2078",2009-12-26 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78000005632639,"SWE","lsm"
"2079",2009-12-26 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78000005632639,"SWE","lsm"
"2080",2009-12-26 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78000005632639,"SWE","lsm"
"2081",2009-12-26 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78000005632639,"SWE","lsm"
"2082",2009-12-26 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78400005638599,"SWE","lsm"
"2083",2009-12-26 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78400005638599,"SWE","lsm"
"2084",2009-12-26 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.78400005638599,"SWE","lsm"
"2085",2009-12-26 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.76000005602837,"SWE","lsm"
"2086",2009-12-26 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.75200005590916,"SWE","lsm"
"2087",2009-12-26 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2088",2009-12-26 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2089",2009-12-27 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74400005578995,"SWE","lsm"
"2090",2009-12-27 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74000005573034,"SWE","lsm"
"2091",2009-12-27 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.74000005573034,"SWE","lsm"
"2092",2009-12-27 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73600005567074,"SWE","lsm"
"2093",2009-12-27 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73600005567074,"SWE","lsm"
"2094",2009-12-27 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73600005567074,"SWE","lsm"
"2095",2009-12-27 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73600005567074,"SWE","lsm"
"2096",2009-12-27 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2097",2009-12-27 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2098",2009-12-27 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73600005567074,"SWE","lsm"
"2099",2009-12-27 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73600005567074,"SWE","lsm"
"2100",2009-12-27 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73600005567074,"SWE","lsm"
"2101",2009-12-27 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73600005567074,"SWE","lsm"
"2102",2009-12-27 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2103",2009-12-27 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2104",2009-12-27 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2105",2009-12-27 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.73200005561113,"SWE","lsm"
"2106",2009-12-27 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.72800005555153,"SWE","lsm"
"2107",2009-12-27 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.72800005555153,"SWE","lsm"
"2108",2009-12-27 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.72800005555153,"SWE","lsm"
"2109",2009-12-27 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.72800005555153,"SWE","lsm"
"2110",2009-12-27 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.71200005531311,"SWE","lsm"
"2111",2009-12-27 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.70800005525351,"SWE","lsm"
"2112",2009-12-27 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.7000000551343,"SWE","lsm"
"2113",2009-12-28 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.7000000551343,"SWE","lsm"
"2114",2009-12-28 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.69600005507469,"SWE","lsm"
"2115",2009-12-28 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.69600005507469,"SWE","lsm"
"2116",2009-12-28 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.69600005507469,"SWE","lsm"
"2117",2009-12-28 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2118",2009-12-28 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2119",2009-12-28 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2120",2009-12-28 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2121",2009-12-28 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2122",2009-12-28 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2123",2009-12-28 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2124",2009-12-28 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2125",2009-12-28 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2126",2009-12-28 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2127",2009-12-28 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2128",2009-12-28 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68400005489588,"SWE","lsm"
"2129",2009-12-28 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2130",2009-12-28 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2131",2009-12-28 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68800005495548,"SWE","lsm"
"2132",2009-12-28 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.68000005483627,"SWE","lsm"
"2133",2009-12-28 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.66400005459785,"SWE","lsm"
"2134",2009-12-28 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.66000005453825,"SWE","lsm"
"2135",2009-12-28 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.66000005453825,"SWE","lsm"
"2136",2009-12-28 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.65600005447865,"SWE","lsm"
"2137",2009-12-29 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.65600005447865,"SWE","lsm"
"2138",2009-12-29 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64800005435944,"SWE","lsm"
"2139",2009-12-29 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64800005435944,"SWE","lsm"
"2140",2009-12-29 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2141",2009-12-29 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2142",2009-12-29 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2143",2009-12-29 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2144",2009-12-29 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2145",2009-12-29 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2146",2009-12-29 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2147",2009-12-29 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64800005435944,"SWE","lsm"
"2148",2009-12-29 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64800005435944,"SWE","lsm"
"2149",2009-12-29 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.65200005441904,"SWE","lsm"
"2150",2009-12-29 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.66400005459785,"SWE","lsm"
"2151",2009-12-29 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.66400005459785,"SWE","lsm"
"2152",2009-12-29 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.66800005465746,"SWE","lsm"
"2153",2009-12-29 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.67200005471706,"SWE","lsm"
"2154",2009-12-29 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.67200005471706,"SWE","lsm"
"2155",2009-12-29 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.67200005471706,"SWE","lsm"
"2156",2009-12-29 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.66400005459785,"SWE","lsm"
"2157",2009-12-29 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.65600005447865,"SWE","lsm"
"2158",2009-12-29 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.65200005441904,"SWE","lsm"
"2159",2009-12-29 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64800005435944,"SWE","lsm"
"2160",2009-12-29 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64800005435944,"SWE","lsm"
"2161",2009-12-30 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64800005435944,"SWE","lsm"
"2162",2009-12-30 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64800005435944,"SWE","lsm"
"2163",2009-12-30 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2164",2009-12-30 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2165",2009-12-30 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64400005429983,"SWE","lsm"
"2166",2009-12-30 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64800005435944,"SWE","lsm"
"2167",2009-12-30 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.64800005435944,"SWE","lsm"
"2168",2009-12-30 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.65200005441904,"SWE","lsm"
"2169",2009-12-30 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.65600005447865,"SWE","lsm"
"2170",2009-12-30 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.67600005477667,"SWE","lsm"
"2171",2009-12-30 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.72000005543232,"SWE","lsm"
"2172",2009-12-30 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.79600005656481,"SWE","lsm"
"2173",2009-12-30 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.82800005704165,"SWE","lsm"
"2174",2009-12-30 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",3.90400005817413,"SWE","lsm"
"2175",2009-12-30 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.03600006014109,"SWE","lsm"
"2176",2009-12-30 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.10000006109476,"SWE","lsm"
"2177",2009-12-30 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.16800006210804,"SWE","lsm"
"2178",2009-12-30 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.2200000628829,"SWE","lsm"
"2179",2009-12-30 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.27600006371737,"SWE","lsm"
"2180",2009-12-30 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.29600006401539,"SWE","lsm"
"2181",2009-12-30 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.31200006425381,"SWE","lsm"
"2182",2009-12-30 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.33600006461143,"SWE","lsm"
"2183",2009-12-30 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.36400006502867,"SWE","lsm"
"2184",2009-12-30 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.38000006526709,"SWE","lsm"
"2185",2009-12-31 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.3920000654459,"SWE","lsm"
"2186",2009-12-31 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.40000006556511,"SWE","lsm"
"2187",2009-12-31 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.42000006586313,"SWE","lsm"
"2188",2009-12-31 03:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.43200006604195,"SWE","lsm"
"2189",2009-12-31 04:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.43600006610155,"SWE","lsm"
"2190",2009-12-31 05:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.45600006639957,"SWE","lsm"
"2191",2009-12-31 06:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.4800000667572,"SWE","lsm"
"2192",2009-12-31 07:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.50000006705523,"SWE","lsm"
"2193",2009-12-31 08:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.51200006723404,"SWE","lsm"
"2194",2009-12-31 09:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.53200006753206,"SWE","lsm"
"2195",2009-12-31 10:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.56000006794929,"SWE","lsm"
"2196",2009-12-31 11:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.5680000680685,"SWE","lsm"
"2197",2009-12-31 12:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.60800006866455,"SWE","lsm"
"2198",2009-12-31 13:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.6480000692606,"SWE","lsm"
"2199",2009-12-31 14:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.68000006973743,"SWE","lsm"
"2200",2009-12-31 15:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.71200007021427,"SWE","lsm"
"2201",2009-12-31 16:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.75600007086992,"SWE","lsm"
"2202",2009-12-31 17:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.77200007110834,"SWE","lsm"
"2203",2009-12-31 18:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.80000007152557,"SWE","lsm"
"2204",2009-12-31 19:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.81600007176399,"SWE","lsm"
"2205",2009-12-31 20:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.83200007200241,"SWE","lsm"
"2206",2009-12-31 21:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.86000007241964,"SWE","lsm"
"2207",2009-12-31 22:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",4.98800007432699,"SWE","lsm"
"2208",2009-12-31 23:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",5.44400008112192,"SWE","lsm"
"2209",2010-01-01 00:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",5.91600008815527,"SWE","lsm"
"2210",2010-01-01 01:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",6.15600009173155,"SWE","lsm"
"2211",2010-01-01 02:00:00,"19:23,45:49,1:1","basAvg","-","SNEQV",6.40000009536743,"SWE","lsm"
